latitude,longitude,acq_date,acq_time,satellite,instrument,frp,daynight,confidence,datetime_utc,datetime_local,local_date,local_time,geometry,county
39.4247,-121.387,2020-07-13,2150,Aqua,MODIS,54.0,D,61,2020-07-13 21:50:00+00:00,2020-07-13 14:50:00-07:00,2020-07-13,14:50:00,POINT (-121.387 39.4247),Butte
40.4235,-120.8329,2020-07-19,555,Terra,MODIS,115.8,N,100,2020-07-19 05:55:00+00:00,2020-07-18 22:55:00-07:00,2020-07-18,22:55:00,POINT (-120.8329 40.4235),Lassen
40.4213,-120.8457,2020-07-19,555,Terra,MODIS,196.7,N,100,2020-07-19 05:55:00+00:00,2020-07-18 22:55:00-07:00,2020-07-18,22:55:00,POINT (-120.8457 40.4213),Lassen
40.4193,-120.8582,2020-07-19,555,Terra,MODIS,89.5,N,100,2020-07-19 05:55:00+00:00,2020-07-18 22:55:00-07:00,2020-07-18,22:55:00,POINT (-120.8582 40.4193),Lassen
40.4327,-120.8354,2020-07-19,555,Terra,MODIS,41.7,N,100,2020-07-19 05:55:00+00:00,2020-07-18 22:55:00-07:00,2020-07-18,22:55:00,POINT (-120.8354 40.4327),Lassen
40.4306,-120.8481,2020-07-19,555,Terra,MODIS,71.3,N,100,2020-07-19 05:55:00+00:00,2020-07-18 22:55:00-07:00,2020-07-18,22:55:00,POINT (-120.8481 40.4306),Lassen
40.4285,-120.8608,2020-07-19,555,Terra,MODIS,16.7,N,91,2020-07-19 05:55:00+00:00,2020-07-18 22:55:00-07:00,2020-07-18,22:55:00,POINT (-120.8608 40.4285),Lassen
40.4332,-120.8417,2020-07-19,1008,Aqua,MODIS,14.1,N,87,2020-07-19 10:08:00+00:00,2020-07-19 03:08:00-07:00,2020-07-19,03:08:00,POINT (-120.8417 40.4332),Lassen
40.4314,-120.8301,2020-07-19,1008,Aqua,MODIS,8.2,N,64,2020-07-19 10:08:00+00:00,2020-07-19 03:08:00-07:00,2020-07-19,03:08:00,POINT (-120.8301 40.4314),Lassen
40.426,-120.8555,2020-07-19,1008,Aqua,MODIS,11.9,N,80,2020-07-19 10:08:00+00:00,2020-07-19 03:08:00-07:00,2020-07-19,03:08:00,POINT (-120.8555 40.426),Lassen
40.4243,-120.8439,2020-07-19,1008,Aqua,MODIS,43.4,N,100,2020-07-19 10:08:00+00:00,2020-07-19 03:08:00-07:00,2020-07-19,03:08:00,POINT (-120.8439 40.4243),Lassen
40.4226,-120.8323,2020-07-19,1008,Aqua,MODIS,77.4,N,100,2020-07-19 10:08:00+00:00,2020-07-19 03:08:00-07:00,2020-07-19,03:08:00,POINT (-120.8323 40.4226),Lassen
40.4208,-120.8208,2020-07-19,1008,Aqua,MODIS,18.2,N,97,2020-07-19 10:08:00+00:00,2020-07-19 03:08:00-07:00,2020-07-19,03:08:00,POINT (-120.8208 40.4208),Lassen
40.4302,-120.8416,2020-07-19,1933,Terra,MODIS,208.6,D,99,2020-07-19 19:33:00+00:00,2020-07-19 12:33:00-07:00,2020-07-19,12:33:00,POINT (-120.8416 40.4302),Lassen
40.4252,-120.8185,2020-07-19,1933,Terra,MODIS,617.9,D,100,2020-07-19 19:33:00+00:00,2020-07-19 12:33:00-07:00,2020-07-19,12:33:00,POINT (-120.8185 40.4252),Lassen
40.418,-120.8455,2020-07-19,1933,Terra,MODIS,117.1,D,90,2020-07-19 19:33:00+00:00,2020-07-19 12:33:00-07:00,2020-07-19,12:33:00,POINT (-120.8455 40.418),Lassen
40.4128,-120.8217,2020-07-19,1933,Terra,MODIS,169.5,D,96,2020-07-19 19:33:00+00:00,2020-07-19 12:33:00-07:00,2020-07-19,12:33:00,POINT (-120.8217 40.4128),Lassen
40.4029,-120.8436,2020-07-19,2113,Aqua,MODIS,28.0,D,80,2020-07-19 21:13:00+00:00,2020-07-19 14:13:00-07:00,2020-07-19,14:13:00,POINT (-120.8436 40.4029),Lassen
40.415,-120.8223,2020-07-19,2113,Aqua,MODIS,112.9,D,100,2020-07-19 21:13:00+00:00,2020-07-19 14:13:00-07:00,2020-07-19,14:13:00,POINT (-120.8223 40.415),Lassen
40.4134,-120.834,2020-07-19,2113,Aqua,MODIS,428.8,D,100,2020-07-19 21:13:00+00:00,2020-07-19 14:13:00-07:00,2020-07-19,14:13:00,POINT (-120.834 40.4134),Lassen
40.4118,-120.8457,2020-07-19,2113,Aqua,MODIS,847.0,D,100,2020-07-19 21:13:00+00:00,2020-07-19 14:13:00-07:00,2020-07-19,14:13:00,POINT (-120.8457 40.4118),Lassen
40.4255,-120.8128,2020-07-19,2113,Aqua,MODIS,100.1,D,100,2020-07-19 21:13:00+00:00,2020-07-19 14:13:00-07:00,2020-07-19,14:13:00,POINT (-120.8128 40.4255),Lassen
40.4239,-120.8245,2020-07-19,2113,Aqua,MODIS,856.2,D,100,2020-07-19 21:13:00+00:00,2020-07-19 14:13:00-07:00,2020-07-19,14:13:00,POINT (-120.8245 40.4239),Lassen
40.4223,-120.8361,2020-07-19,2113,Aqua,MODIS,654.9,D,100,2020-07-19 21:13:00+00:00,2020-07-19 14:13:00-07:00,2020-07-19,14:13:00,POINT (-120.8361 40.4223),Lassen
40.4207,-120.8478,2020-07-19,2113,Aqua,MODIS,424.3,D,100,2020-07-19 21:13:00+00:00,2020-07-19 14:13:00-07:00,2020-07-19,14:13:00,POINT (-120.8478 40.4207),Lassen
40.4296,-120.85,2020-07-19,2113,Aqua,MODIS,13.1,D,58,2020-07-19 21:13:00+00:00,2020-07-19 14:13:00-07:00,2020-07-19,14:13:00,POINT (-120.85 40.4296),Lassen
40.4128,-120.7746,2020-07-20,638,Terra,MODIS,169.4,N,100,2020-07-20 06:38:00+00:00,2020-07-19 23:38:00-07:00,2020-07-19,23:38:00,POINT (-120.7746 40.4128),Lassen
40.4109,-120.8,2020-07-20,638,Terra,MODIS,532.6,N,100,2020-07-20 06:38:00+00:00,2020-07-19 23:38:00-07:00,2020-07-19,23:38:00,POINT (-120.8 40.4109),Lassen
40.409,-120.8262,2020-07-20,638,Terra,MODIS,430.7,N,100,2020-07-20 06:38:00+00:00,2020-07-19 23:38:00-07:00,2020-07-19,23:38:00,POINT (-120.8262 40.409),Lassen
40.4257,-120.7771,2020-07-20,638,Terra,MODIS,257.3,N,100,2020-07-20 06:38:00+00:00,2020-07-19 23:38:00-07:00,2020-07-19,23:38:00,POINT (-120.7771 40.4257),Lassen
40.4237,-120.8032,2020-07-20,638,Terra,MODIS,181.3,N,100,2020-07-20 06:38:00+00:00,2020-07-19 23:38:00-07:00,2020-07-19,23:38:00,POINT (-120.8032 40.4237),Lassen
40.4218,-120.8286,2020-07-20,638,Terra,MODIS,45.5,N,52,2020-07-20 06:38:00+00:00,2020-07-19 23:38:00-07:00,2020-07-19,23:38:00,POINT (-120.8286 40.4218),Lassen
40.4385,-120.7803,2020-07-20,638,Terra,MODIS,72.0,N,100,2020-07-20 06:38:00+00:00,2020-07-19 23:38:00-07:00,2020-07-19,23:38:00,POINT (-120.7803 40.4385),Lassen
40.4365,-120.8068,2020-07-20,638,Terra,MODIS,255.7,N,100,2020-07-20 06:38:00+00:00,2020-07-19 23:38:00-07:00,2020-07-19,23:38:00,POINT (-120.8068 40.4365),Lassen
40.4346,-120.8313,2020-07-20,638,Terra,MODIS,77.8,N,83,2020-07-20 06:38:00+00:00,2020-07-19 23:38:00-07:00,2020-07-19,23:38:00,POINT (-120.8313 40.4346),Lassen
40.4112,-120.7797,2020-07-20,638,Terra,MODIS,145.2,N,100,2020-07-20 06:38:00+00:00,2020-07-19 23:38:00-07:00,2020-07-19,23:38:00,POINT (-120.7797 40.4112),Lassen
40.4095,-120.8049,2020-07-20,638,Terra,MODIS,535.6,N,100,2020-07-20 06:38:00+00:00,2020-07-19 23:38:00-07:00,2020-07-19,23:38:00,POINT (-120.8049 40.4095),Lassen
40.4077,-120.8318,2020-07-20,638,Terra,MODIS,194.8,N,100,2020-07-20 06:38:00+00:00,2020-07-19 23:38:00-07:00,2020-07-19,23:38:00,POINT (-120.8318 40.4077),Lassen
40.4259,-120.7558,2020-07-20,638,Terra,MODIS,32.4,N,83,2020-07-20 06:38:00+00:00,2020-07-19 23:38:00-07:00,2020-07-19,23:38:00,POINT (-120.7558 40.4259),Lassen
40.4241,-120.7822,2020-07-20,638,Terra,MODIS,278.5,N,100,2020-07-20 06:38:00+00:00,2020-07-19 23:38:00-07:00,2020-07-19,23:38:00,POINT (-120.7822 40.4241),Lassen
40.4223,-120.8083,2020-07-20,638,Terra,MODIS,138.2,N,100,2020-07-20 06:38:00+00:00,2020-07-19 23:38:00-07:00,2020-07-19,23:38:00,POINT (-120.8083 40.4223),Lassen
40.4369,-120.7856,2020-07-20,638,Terra,MODIS,125.4,N,100,2020-07-20 06:38:00+00:00,2020-07-19 23:38:00-07:00,2020-07-19,23:38:00,POINT (-120.7856 40.4369),Lassen
40.4351,-120.8116,2020-07-20,638,Terra,MODIS,233.7,N,100,2020-07-20 06:38:00+00:00,2020-07-19 23:38:00-07:00,2020-07-19,23:38:00,POINT (-120.8116 40.4351),Lassen
40.4333,-120.8362,2020-07-20,638,Terra,MODIS,59.5,N,94,2020-07-20 06:38:00+00:00,2020-07-19 23:38:00-07:00,2020-07-19,23:38:00,POINT (-120.8362 40.4333),Lassen
40.4496,-120.7899,2020-07-20,638,Terra,MODIS,32.6,N,81,2020-07-20 06:38:00+00:00,2020-07-19 23:38:00-07:00,2020-07-19,23:38:00,POINT (-120.7899 40.4496),Lassen
40.4477,-120.8162,2020-07-20,638,Terra,MODIS,30.1,N,74,2020-07-20 06:38:00+00:00,2020-07-19 23:38:00-07:00,2020-07-19,23:38:00,POINT (-120.8162 40.4477),Lassen
40.4322,-122.7358,2020-07-20,638,Terra,MODIS,61.5,N,100,2020-07-20 06:38:00+00:00,2020-07-19 23:38:00-07:00,2020-07-19,23:38:00,POINT (-122.7358 40.4322),Shasta
40.4304,-122.7558,2020-07-20,638,Terra,MODIS,67.0,N,100,2020-07-20 06:38:00+00:00,2020-07-19 23:38:00-07:00,2020-07-19,23:38:00,POINT (-122.7558 40.4304),Shasta
40.4434,-122.7393,2020-07-20,638,Terra,MODIS,16.2,N,81,2020-07-20 06:38:00+00:00,2020-07-19 23:38:00-07:00,2020-07-19,23:38:00,POINT (-122.7393 40.4434),Shasta
40.4416,-122.7589,2020-07-20,638,Terra,MODIS,36.2,N,100,2020-07-20 06:38:00+00:00,2020-07-19 23:38:00-07:00,2020-07-19,23:38:00,POINT (-122.7589 40.4416),Shasta
40.441,-122.7441,2020-07-20,638,Terra,MODIS,78.0,N,100,2020-07-20 06:38:00+00:00,2020-07-19 23:38:00-07:00,2020-07-19,23:38:00,POINT (-122.7441 40.441),Shasta
40.4393,-122.7638,2020-07-20,638,Terra,MODIS,41.2,N,100,2020-07-20 06:38:00+00:00,2020-07-19 23:38:00-07:00,2020-07-19,23:38:00,POINT (-122.7638 40.4393),Shasta
40.444,-120.7712,2020-07-20,913,Aqua,MODIS,111.6,N,86,2020-07-20 09:13:00+00:00,2020-07-20 02:13:00-07:00,2020-07-20,02:13:00,POINT (-120.7712 40.444),Lassen
40.4263,-120.7749,2020-07-20,913,Aqua,MODIS,128.8,N,91,2020-07-20 09:13:00+00:00,2020-07-20 02:13:00-07:00,2020-07-20,02:13:00,POINT (-120.7749 40.4263),Lassen
40.4454,-120.7782,2020-07-20,913,Aqua,MODIS,116.4,N,87,2020-07-20 09:13:00+00:00,2020-07-20 02:13:00-07:00,2020-07-20,02:13:00,POINT (-120.7782 40.4454),Lassen
40.4279,-120.7828,2020-07-20,913,Aqua,MODIS,134.4,N,93,2020-07-20 09:13:00+00:00,2020-07-20 02:13:00-07:00,2020-07-20,02:13:00,POINT (-120.7828 40.4279),Lassen
40.4118,-120.8386,2020-07-20,913,Aqua,MODIS,109.2,N,71,2020-07-20 09:13:00+00:00,2020-07-20 02:13:00-07:00,2020-07-20,02:13:00,POINT (-120.8386 40.4118),Lassen
40.4102,-120.7862,2020-07-20,913,Aqua,MODIS,361.7,N,100,2020-07-20 09:13:00+00:00,2020-07-20 02:13:00-07:00,2020-07-20,02:13:00,POINT (-120.7862 40.4102),Lassen
40.3926,-120.7879,2020-07-20,913,Aqua,MODIS,69.7,N,67,2020-07-20 09:13:00+00:00,2020-07-20 02:13:00-07:00,2020-07-20,02:13:00,POINT (-120.7879 40.3926),Lassen
40.4106,-120.8431,2020-07-20,913,Aqua,MODIS,80.4,N,56,2020-07-20 09:13:00+00:00,2020-07-20 02:13:00-07:00,2020-07-20,02:13:00,POINT (-120.8431 40.4106),Lassen
40.4089,-120.7914,2020-07-20,913,Aqua,MODIS,273.8,N,100,2020-07-20 09:13:00+00:00,2020-07-20 02:13:00-07:00,2020-07-20,02:13:00,POINT (-120.7914 40.4089),Lassen
40.4095,-120.8134,2020-07-20,1051,Aqua,MODIS,119.7,N,68,2020-07-20 10:51:00+00:00,2020-07-20 03:51:00-07:00,2020-07-20,03:51:00,POINT (-120.8134 40.4095),Lassen
40.4005,-120.7776,2020-07-20,1051,Aqua,MODIS,116.3,N,68,2020-07-20 10:51:00+00:00,2020-07-20 03:51:00-07:00,2020-07-20,03:51:00,POINT (-120.7776 40.4005),Lassen
40.4104,-120.8176,2020-07-20,1051,Aqua,MODIS,91.3,N,82,2020-07-20 10:51:00+00:00,2020-07-20 03:51:00-07:00,2020-07-20,03:51:00,POINT (-120.8176 40.4104),Lassen
40.4016,-120.7816,2020-07-20,1051,Aqua,MODIS,143.7,N,100,2020-07-20 10:51:00+00:00,2020-07-20 03:51:00-07:00,2020-07-20,03:51:00,POINT (-120.7816 40.4016),Lassen
40.3872,-120.788,2020-07-20,1051,Aqua,MODIS,51.6,N,74,2020-07-20 10:51:00+00:00,2020-07-20 03:51:00-07:00,2020-07-20,03:51:00,POINT (-120.788 40.3872),Lassen
40.414,-120.7735,2020-07-20,1838,Terra,MODIS,64.7,D,76,2020-07-20 18:38:00+00:00,2020-07-20 11:38:00-07:00,2020-07-20,11:38:00,POINT (-120.7735 40.414),Lassen
40.4047,-120.7944,2020-07-20,1838,Terra,MODIS,68.0,D,88,2020-07-20 18:38:00+00:00,2020-07-20 11:38:00-07:00,2020-07-20,11:38:00,POINT (-120.7944 40.4047),Lassen
40.4029,-120.7757,2020-07-20,1838,Terra,MODIS,273.8,D,100,2020-07-20 18:38:00+00:00,2020-07-20 11:38:00-07:00,2020-07-20,11:38:00,POINT (-120.7757 40.4029),Lassen
40.4137,-120.7796,2020-07-20,1838,Terra,MODIS,38.2,D,57,2020-07-20 18:38:00+00:00,2020-07-20 11:38:00-07:00,2020-07-20,11:38:00,POINT (-120.7796 40.4137),Lassen
40.4026,-120.782,2020-07-20,1838,Terra,MODIS,232.1,D,100,2020-07-20 18:38:00+00:00,2020-07-20 11:38:00-07:00,2020-07-20,11:38:00,POINT (-120.782 40.4026),Lassen
40.4009,-120.7638,2020-07-20,1838,Terra,MODIS,107.0,D,95,2020-07-20 18:38:00+00:00,2020-07-20 11:38:00-07:00,2020-07-20,11:38:00,POINT (-120.7638 40.4009),Lassen
40.395,-120.8197,2020-07-20,1838,Terra,MODIS,53.4,D,79,2020-07-20 18:38:00+00:00,2020-07-20 11:38:00-07:00,2020-07-20,11:38:00,POINT (-120.8197 40.395),Lassen
40.3933,-120.8022,2020-07-20,1838,Terra,MODIS,43.4,D,62,2020-07-20 18:38:00+00:00,2020-07-20 11:38:00-07:00,2020-07-20,11:38:00,POINT (-120.8022 40.3933),Lassen
40.3916,-120.7841,2020-07-20,1838,Terra,MODIS,30.8,D,59,2020-07-20 18:38:00+00:00,2020-07-20 11:38:00-07:00,2020-07-20,11:38:00,POINT (-120.7841 40.3916),Lassen
40.3916,-120.7656,2020-07-20,2156,Aqua,MODIS,194.2,D,83,2020-07-20 21:56:00+00:00,2020-07-20 14:56:00-07:00,2020-07-20,14:56:00,POINT (-120.7656 40.3916),Lassen
40.3896,-120.8076,2020-07-20,2156,Aqua,MODIS,503.6,D,100,2020-07-20 21:56:00+00:00,2020-07-20 14:56:00-07:00,2020-07-20,14:56:00,POINT (-120.8076 40.3896),Lassen
40.4074,-120.767,2020-07-20,2156,Aqua,MODIS,165.6,D,78,2020-07-20 21:56:00+00:00,2020-07-20 14:56:00-07:00,2020-07-20,14:56:00,POINT (-120.767 40.4074),Lassen
40.4054,-120.8081,2020-07-20,2156,Aqua,MODIS,482.1,D,100,2020-07-20 21:56:00+00:00,2020-07-20 14:56:00-07:00,2020-07-20,14:56:00,POINT (-120.8081 40.4054),Lassen
40.4027,-120.7746,2020-07-20,2156,Aqua,MODIS,557.4,D,94,2020-07-20 21:56:00+00:00,2020-07-20 14:56:00-07:00,2020-07-20,14:56:00,POINT (-120.7746 40.4027),Lassen
40.4009,-120.8167,2020-07-20,2156,Aqua,MODIS,567.3,D,100,2020-07-20 21:56:00+00:00,2020-07-20 14:56:00-07:00,2020-07-20,14:56:00,POINT (-120.8167 40.4009),Lassen
41.0835,-120.9069,2020-07-20,2156,Aqua,MODIS,150.5,D,85,2020-07-20 21:56:00+00:00,2020-07-20 14:56:00-07:00,2020-07-20,14:56:00,POINT (-120.9069 41.0835),Lassen
41.0992,-120.9076,2020-07-20,2156,Aqua,MODIS,320.7,D,96,2020-07-20 21:56:00+00:00,2020-07-20 14:56:00-07:00,2020-07-20,14:56:00,POINT (-120.9076 41.0992),Lassen
41.079,-120.9151,2020-07-20,2156,Aqua,MODIS,100.8,D,73,2020-07-20 21:56:00+00:00,2020-07-20 14:56:00-07:00,2020-07-20,14:56:00,POINT (-120.9151 41.079),Lassen
41.0947,-120.9157,2020-07-20,2156,Aqua,MODIS,313.3,D,96,2020-07-20 21:56:00+00:00,2020-07-20 14:56:00-07:00,2020-07-20,14:56:00,POINT (-120.9157 41.0947),Lassen
41.0696,-120.7935,2020-07-21,543,Terra,MODIS,365.0,N,100,2020-07-21 05:43:00+00:00,2020-07-20 22:43:00-07:00,2020-07-20,22:43:00,POINT (-120.7935 41.0696),Lassen
41.0799,-120.7975,2020-07-21,543,Terra,MODIS,772.4,N,100,2020-07-21 05:43:00+00:00,2020-07-20 22:43:00-07:00,2020-07-20,22:43:00,POINT (-120.7975 41.0799),Lassen
41.0768,-120.814,2020-07-21,543,Terra,MODIS,175.6,N,100,2020-07-21 05:43:00+00:00,2020-07-20 22:43:00-07:00,2020-07-20,22:43:00,POINT (-120.814 41.0768),Lassen
41.0736,-120.8308,2020-07-21,543,Terra,MODIS,47.6,N,82,2020-07-21 05:43:00+00:00,2020-07-20 22:43:00-07:00,2020-07-20,22:43:00,POINT (-120.8308 41.0736),Lassen
41.0702,-120.8487,2020-07-21,543,Terra,MODIS,68.4,N,100,2020-07-21 05:43:00+00:00,2020-07-20 22:43:00-07:00,2020-07-20,22:43:00,POINT (-120.8487 41.0702),Lassen
41.0762,-120.785,2020-07-21,543,Terra,MODIS,244.9,N,100,2020-07-21 05:43:00+00:00,2020-07-20 22:43:00-07:00,2020-07-20,22:43:00,POINT (-120.785 41.0762),Lassen
41.0731,-120.8012,2020-07-21,543,Terra,MODIS,453.1,N,100,2020-07-21 05:43:00+00:00,2020-07-20 22:43:00-07:00,2020-07-20,22:43:00,POINT (-120.8012 41.0731),Lassen
41.0866,-120.7887,2020-07-21,543,Terra,MODIS,106.0,N,100,2020-07-21 05:43:00+00:00,2020-07-20 22:43:00-07:00,2020-07-20,22:43:00,POINT (-120.7887 41.0866),Lassen
41.0834,-120.8053,2020-07-21,543,Terra,MODIS,435.6,N,100,2020-07-21 05:43:00+00:00,2020-07-20 22:43:00-07:00,2020-07-20,22:43:00,POINT (-120.8053 41.0834),Lassen
41.0801,-120.8218,2020-07-21,543,Terra,MODIS,158.6,N,100,2020-07-21 05:43:00+00:00,2020-07-20 22:43:00-07:00,2020-07-20,22:43:00,POINT (-120.8218 41.0801),Lassen
41.0768,-120.8391,2020-07-21,543,Terra,MODIS,85.7,N,100,2020-07-21 05:43:00+00:00,2020-07-20 22:43:00-07:00,2020-07-20,22:43:00,POINT (-120.8391 41.0768),Lassen
41.0905,-120.8259,2020-07-21,543,Terra,MODIS,238.3,N,100,2020-07-21 05:43:00+00:00,2020-07-20 22:43:00-07:00,2020-07-20,22:43:00,POINT (-120.8259 41.0905),Lassen
41.0871,-120.843,2020-07-21,543,Terra,MODIS,111.2,N,100,2020-07-21 05:43:00+00:00,2020-07-20 22:43:00-07:00,2020-07-20,22:43:00,POINT (-120.843 41.0871),Lassen
41.0975,-120.8468,2020-07-21,543,Terra,MODIS,34.8,N,100,2020-07-21 05:43:00+00:00,2020-07-20 22:43:00-07:00,2020-07-20,22:43:00,POINT (-120.8468 41.0975),Lassen
41.0941,-120.8645,2020-07-21,543,Terra,MODIS,27.3,N,94,2020-07-21 05:43:00+00:00,2020-07-20 22:43:00-07:00,2020-07-20,22:43:00,POINT (-120.8645 41.0941),Lassen
41.0979,-120.9022,2020-07-21,543,Terra,MODIS,14.0,N,75,2020-07-21 05:43:00+00:00,2020-07-20 22:43:00-07:00,2020-07-20,22:43:00,POINT (-120.9022 41.0979),Lassen
41.0946,-120.8414,2020-07-21,955,Aqua,MODIS,24.0,N,63,2020-07-21 09:55:00+00:00,2020-07-21 02:55:00-07:00,2020-07-21,02:55:00,POINT (-120.8414 41.0946),Lassen
41.093,-120.828,2020-07-21,955,Aqua,MODIS,89.6,N,100,2020-07-21 09:55:00+00:00,2020-07-21 02:55:00-07:00,2020-07-21,02:55:00,POINT (-120.828 41.093),Lassen
41.0914,-120.8146,2020-07-21,955,Aqua,MODIS,69.3,N,100,2020-07-21 09:55:00+00:00,2020-07-21 02:55:00-07:00,2020-07-21,02:55:00,POINT (-120.8146 41.0914),Lassen
41.0898,-120.8009,2020-07-21,955,Aqua,MODIS,71.3,N,100,2020-07-21 09:55:00+00:00,2020-07-21 02:55:00-07:00,2020-07-21,02:55:00,POINT (-120.8009 41.0898),Lassen
41.0882,-120.7877,2020-07-21,955,Aqua,MODIS,34.2,N,100,2020-07-21 09:55:00+00:00,2020-07-21 02:55:00-07:00,2020-07-21,02:55:00,POINT (-120.7877 41.0882),Lassen
41.0888,-120.822,2020-07-21,955,Aqua,MODIS,37.6,N,76,2020-07-21 09:55:00+00:00,2020-07-21 02:55:00-07:00,2020-07-21,02:55:00,POINT (-120.822 41.0888),Lassen
41.0871,-120.8085,2020-07-21,955,Aqua,MODIS,47.4,N,100,2020-07-21 09:55:00+00:00,2020-07-21 02:55:00-07:00,2020-07-21,02:55:00,POINT (-120.8085 41.0871),Lassen
41.0855,-120.795,2020-07-21,955,Aqua,MODIS,53.8,N,100,2020-07-21 09:55:00+00:00,2020-07-21 02:55:00-07:00,2020-07-21,02:55:00,POINT (-120.795 41.0855),Lassen
41.0839,-120.7819,2020-07-21,955,Aqua,MODIS,24.5,N,100,2020-07-21 09:55:00+00:00,2020-07-21 02:55:00-07:00,2020-07-21,02:55:00,POINT (-120.7819 41.0839),Lassen
41.0793,-120.8235,2020-07-21,955,Aqua,MODIS,27.1,N,87,2020-07-21 09:55:00+00:00,2020-07-21 02:55:00-07:00,2020-07-21,02:55:00,POINT (-120.8235 41.0793),Lassen
41.0776,-120.8102,2020-07-21,955,Aqua,MODIS,95.1,N,100,2020-07-21 09:55:00+00:00,2020-07-21 02:55:00-07:00,2020-07-21,02:55:00,POINT (-120.8102 41.0776),Lassen
41.076,-120.7968,2020-07-21,955,Aqua,MODIS,176.4,N,100,2020-07-21 09:55:00+00:00,2020-07-21 02:55:00-07:00,2020-07-21,02:55:00,POINT (-120.7968 41.076),Lassen
41.0744,-120.7836,2020-07-21,955,Aqua,MODIS,179.4,N,100,2020-07-21 09:55:00+00:00,2020-07-21 02:55:00-07:00,2020-07-21,02:55:00,POINT (-120.7836 41.0744),Lassen
41.0731,-120.8528,2020-07-21,955,Aqua,MODIS,23.7,N,73,2020-07-21 09:55:00+00:00,2020-07-21 02:55:00-07:00,2020-07-21,02:55:00,POINT (-120.8528 41.0731),Lassen
41.0714,-120.8391,2020-07-21,955,Aqua,MODIS,169.8,N,100,2020-07-21 09:55:00+00:00,2020-07-21 02:55:00-07:00,2020-07-21,02:55:00,POINT (-120.8391 41.0714),Lassen
41.0697,-120.8251,2020-07-21,955,Aqua,MODIS,124.4,N,100,2020-07-21 09:55:00+00:00,2020-07-21 02:55:00-07:00,2020-07-21,02:55:00,POINT (-120.8251 41.0697),Lassen
41.0681,-120.8117,2020-07-21,955,Aqua,MODIS,877.6,N,100,2020-07-21 09:55:00+00:00,2020-07-21 02:55:00-07:00,2020-07-21,02:55:00,POINT (-120.8117 41.0681),Lassen
41.0665,-120.7985,2020-07-21,955,Aqua,MODIS,1037.3,N,100,2020-07-21 09:55:00+00:00,2020-07-21 02:55:00-07:00,2020-07-21,02:55:00,POINT (-120.7985 41.0665),Lassen
41.0648,-120.7851,2020-07-21,955,Aqua,MODIS,390.2,N,100,2020-07-21 09:55:00+00:00,2020-07-21 02:55:00-07:00,2020-07-21,02:55:00,POINT (-120.7851 41.0648),Lassen
41.0586,-120.8134,2020-07-21,955,Aqua,MODIS,20.4,N,97,2020-07-21 09:55:00+00:00,2020-07-21 02:55:00-07:00,2020-07-21,02:55:00,POINT (-120.8134 41.0586),Lassen
41.057,-120.8002,2020-07-21,955,Aqua,MODIS,19.4,N,98,2020-07-21 09:55:00+00:00,2020-07-21 02:55:00-07:00,2020-07-21,02:55:00,POINT (-120.8002 41.057),Lassen
40.4582,-120.797,2020-07-21,956,Aqua,MODIS,25.0,N,100,2020-07-21 09:56:00+00:00,2020-07-21 02:56:00-07:00,2020-07-21,02:56:00,POINT (-120.797 40.4582),Lassen
40.4567,-120.7846,2020-07-21,956,Aqua,MODIS,121.4,N,100,2020-07-21 09:56:00+00:00,2020-07-21 02:56:00-07:00,2020-07-21,02:56:00,POINT (-120.7846 40.4567),Lassen
40.4552,-120.7722,2020-07-21,956,Aqua,MODIS,208.5,N,100,2020-07-21 09:56:00+00:00,2020-07-21 02:56:00-07:00,2020-07-21,02:56:00,POINT (-120.7722 40.4552),Lassen
40.4489,-120.7995,2020-07-21,956,Aqua,MODIS,38.1,N,100,2020-07-21 09:56:00+00:00,2020-07-21 02:56:00-07:00,2020-07-21,02:56:00,POINT (-120.7995 40.4489),Lassen
40.4474,-120.787,2020-07-21,956,Aqua,MODIS,78.1,N,100,2020-07-21 09:56:00+00:00,2020-07-21 02:56:00-07:00,2020-07-21,02:56:00,POINT (-120.787 40.4474),Lassen
40.4459,-120.7745,2020-07-21,956,Aqua,MODIS,103.6,N,100,2020-07-21 09:56:00+00:00,2020-07-21 02:56:00-07:00,2020-07-21,02:56:00,POINT (-120.7745 40.4459),Lassen
40.4442,-120.8065,2020-07-21,956,Aqua,MODIS,10.3,N,53,2020-07-21 09:56:00+00:00,2020-07-21 02:56:00-07:00,2020-07-21,02:56:00,POINT (-120.8065 40.4442),Lassen
40.4426,-120.7937,2020-07-21,956,Aqua,MODIS,15.9,N,90,2020-07-21 09:56:00+00:00,2020-07-21 02:56:00-07:00,2020-07-21,02:56:00,POINT (-120.7937 40.4426),Lassen
40.4194,-120.84,2020-07-21,956,Aqua,MODIS,15.2,N,88,2020-07-21 09:56:00+00:00,2020-07-21 02:56:00-07:00,2020-07-21,02:56:00,POINT (-120.84 40.4194),Lassen
40.4178,-120.8269,2020-07-21,956,Aqua,MODIS,12.2,N,83,2020-07-21 09:56:00+00:00,2020-07-21 02:56:00-07:00,2020-07-21,02:56:00,POINT (-120.8269 40.4178),Lassen
40.4129,-120.7878,2020-07-21,956,Aqua,MODIS,20.1,N,100,2020-07-21 09:56:00+00:00,2020-07-21 02:56:00-07:00,2020-07-21,02:56:00,POINT (-120.7878 40.4129),Lassen
